pid,autonomy,auto_grouped,human_traj_err,robot_traj_err,overall_traj_err,tapping_err_short,tapping_err_long,tapping_err_ave,pupil_diameter,left_index,right_index,pupil_index,tlx_mental,tlx_physical,tlx_hurried,tlx_insecure,tlx_hard,tlx_successful,tlx_ave,mdmt_reliable,mdmt_capable,mdmt_predictable,mdmt_skilled,mdmt_counton,mdmt_competent,mdmt_consistent,mdmt_meticulous,mdmt_reliable_ave,mdmt_capable_ave,mdmt_ave,per_auto,single_trust,order,trust_tech,play_games,play_music,noisy_robot
32,0.6,high,2.8384468191994725,2.3328777658280724,1.684713679629455,5.746701955795274,2.01317022244137,4.087354518749094,4.7430812611818,4.025,3.625,3.825,6.0,5.0,16.0,5.0,8.0,8.0,8.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,3.75,3.875,8,7.0,inc,6,7,1,yes
32,0.8,high,3.645982897351743,2.3858158682122923,1.9282139306515425,5.522999564806634,7.380768987867572,6.451884276337105,4.739632492544336,4.325,3.45,3.8875,11.0,9.0,8.0,8.0,12.0,10.0,9.666666666666666,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.25,2.5,2.375,6,5.0,inc,6,7,1,yes
33,0.4,low,2.4520690750000003,2.31361125,1.590717275,3.983752131462084,19.5346093012227,10.895244207499998,3.307875801265657,4.75,4.75,4.75,10.0,2.0,17.0,1.0,1.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.5,8,9.0,dec,7,1,1,yes
33,0.6,high,2.8581576,2.332877775,1.6653291,18.30706357955933,5.39304256439209,11.850053074999998,3.126799075187217,4.800000000000001,4.675,4.7375,5.0,7.0,5.0,5.0,1.0,3.0,4.333333333333333,6.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,6.5,6.0,6.25,10,3.909090909090909,dec,7,1,1,yes
33,0.0,low,3.7281045500000007,2.374295975,1.6901272707092434,18.89662593603132,21.79427842299144,20.213740705,2.9659911042301266,5.2,5.15,5.175000000000001,1.0,5.0,7.0,1.0,17.0,14.0,7.5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.5,6.75,9,9.0,dec,7,1,1,yes
33,0.2,low,2.8695778,2.369100275,2.252885825,-2.826322317123432,9.834143850538462,3.5039107650000005,2.9473219693842263,4.65,5.050000000000001,4.85,5.0,7.0,4.0,11.0,4.0,5.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.5,6.5,6.5,9,9.0,dec,7,1,1,yes
33,0.8,high,4.370927600000001,2.387053525,2.10499395,7.052602618932719,20.27303695678711,13.061890955,3.04348724902602,5.025,4.85,4.9375,11.0,8.0,16.0,4.0,1.0,1.0,6.833333333333333,6.0,6.0,5.0,7.0,7.0,6.0,7.0,6.0,6.25,6.25,6.25,10,3.909090909090909,dec,7,1,1,yes
34,0.6,high,2.8410322109868327,2.33396006275714,1.7643304637589774,8.314584493637081,11.47495098412034,9.719191822500004,4.521655611303228,4.475,4.4,4.4375,7.0,1.0,2.0,4.0,1.0,9.0,4.0,4.0,7.0,2.0,6.0,3.0,7.0,4.0,3.7767857142857135,3.25,5.944196428571429,4.597098214285714,6,10.0,inc,7,7,1,yes
34,0.4,low,2.153077958734736,2.37555585601958,1.435885077863005,9.761640121263484,18.6261264483134,3.0902934925000007,5.1476140596503335,4.375,4.449999999999999,4.4125,14.0,1.0,3.0,1.0,10.0,10.0,6.5,4.265067466266867,7.0,3.0,7.0,4.0,7.0,7.0,3.0,5.25,6.0,5.625,7,10.0,inc,7,7,1,yes
34,0.0,low,2.1617678985639226,2.313546586016075,2.1617678985639226,30.80156475305555,21.83779256211388,6.4316628925,5.120768210806355,4.449999999999999,3.95,4.199999999999999,10.0,3.676470588235294,12.0,1.0,11.0,13.0,9.5,5.0,7.0,4.327433628318584,7.0,5.0,7.0,6.0,3.7767857142857135,5.081858407079646,6.194196428571429,5.638027417825538,10,10.0,inc,7,7,1,yes
34,0.2,low,1.7797419669800925,2.37239015947367,1.35123594743977,5.126754442850746,3.808799054887539,4.46777674775,4.8840749228270495,4.075,4.325,4.2,1.0,1.0,1.0,1.0,1.0,20.0,4.166666666666667,4.265067466266867,7.0,7.0,7.0,4.307246376811594,7.0,7.0,4.269209956709957,4.844174503753909,7.0,7.0,10,10.0,inc,7,7,1,yes
34,0.8,high,4.507109707176828,2.385909258809267,2.049340277189955,6.478015830119452,4.8248052597046005,5.72655648075,4.670380040993063,5.199999999999999,5.075,5.1375,7.0,9.0,2.0,2.0,6.0,13.0,6.5,2.0,5.0,1.0,7.0,3.0,7.0,5.0,3.7767857142857135,2.75,5.694196428571429,4.222098214285714,8,8.0,inc,7,7,1,yes
35,0.6,high,2.57195748672829,2.3702445253386726,1.6295413155998928,1.936816374460881,2.734405050675072,2.2913002275000025,4.586187570033859,4.6000000000000005,4.925,4.762499999999999,9.0,8.0,12.0,8.0,9.0,6.0,8.666666666666666,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.5,3.0,2.75,3,3.0,dec,6,6,5,yes
35,0.4,low,2.0146646561360297,2.385909258809267,1.3083796112052977,-0.4266633590062625,5.229193179143804,2.4291893927500023,4.783347233454323,5.025,4.75,4.887499999999999,12.0,12.0,12.0,10.0,16.0,13.0,12.5,3.921739130434783,4.434782608695652,4.327433628318584,0.0,3.739130434782609,4.241379310344827,1.0,3.7767857142857135,3.247075798383994,3.1132369083315483,3.180156353357772,1,2.0,dec,6,6,5,yes
35,0.0,low,1.2822435393163352,2.312402330501985,1.2822435393163352,1.918752988179517,8.128009736537932,4.741142422500001,4.825983974278195,4.6000000000000005,4.7250000000000005,4.6625,15.0,14.0,16.0,12.0,18.0,15.0,15.0,1.0,4.434782608695652,4.327433628318584,1.0,3.739130434782609,1.0,2.0,0.0,2.7666410157752983,1.608695652173913,2.1876683339746057,1,3.0,dec,6,6,5,yes
35,0.2,low,1.8082534911164647,2.3328777658280724,1.461232512235475,-3.760640621185303,1.472321351369219,-1.1441596374999996,4.620294453957706,4.675,4.625,4.65,5.0,6.0,5.0,3.0,5.0,2.0,4.333333333333333,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.25,5.125,8,7.0,dec,6,6,5,yes
35,0.8,high,3.2557440540129554,2.3754402367969423,1.9162886869293148,8.65015529242215,11.020308814588052,4.89978284,4.576352506035844,4.7,4.825,4.762499999999999,7.0,7.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.5,4.0,4.25,6,6.0,dec,6,6,5,yes
36,0.6,high,2.9451783860163374,2.387273514376915,1.67749467222199,9.827574273108176,7.331898695215438,7.632520912499999,2.6659317544889207,4.5,4.75,4.625,6.0,6.0,3.0,3.0,16.0,9.0,7.166666666666667,3.0,3.0,4.0,2.0,2.0,3.0,6.0,4.0,3.75,3.0,3.375,8,3.0,inc,6,5,6,yes
36,0.4,low,2.5608449991473576,2.369006879227608,1.526618378715015,5.835639933745061,12.611349688635904,9.2234948115,2.750815380895866,4.875,4.65,4.762499999999999,4.0,4.0,3.0,1.0,4.0,6.0,3.6666666666666665,4.265067466266867,5.0,3.0,7.0,5.0,6.0,5.0,5.0,5.0,5.75,5.375,6,9.0,inc,6,5,6,yes
36,0.8,high,3.708703444094675,2.312402330501985,1.8970389860722872,9.359041253725705,11.148531734943386,10.1543703595,2.6129758394377323,4.7250000000000005,4.625,4.675,4.0,6.0,1.0,2.0,17.0,11.0,6.833333333333333,2.0,4.0,5.0,6.0,2.0,3.0,5.0,3.0,3.5,4.0,3.75,9,3.0,inc,6,5,6,yes
36,0.0,low,2.113896391205192,2.3754402367969423,2.113896391205192,5.204396115408997,4.791667461395279,5.016792181999999,2.6886351232750183,4.85,4.625,4.737500000000001,4.0,4.0,3.0,1.0,7.0,8.0,4.5,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.75,4.5,4.625,6,7.0,inc,6,5,6,yes
36,0.2,low,2.40759608351585,2.3328777658280724,1.878163047412988,9.761640121263484,25.87724000215531,12.382482684,2.660944074153573,4.8,4.7,4.75,3.0,3.0,3.0,1.0,10.0,4.0,4.0,3.921739130434783,7.0,4.327433628318584,4.215517241379311,4.307246376811594,7.0,7.0,3.7767857142857135,5.562293189688342,5.498075738916256,5.530184464302299,8,5.0,inc,6,5,6,yes
37,0.4,low,2.057576075,2.37024455,1.3724241,22.52813577651977,17.086480259895325,4.069279164999999,4.928348898500239,4.75,4.725,4.737500000000001,1.0,3.0,1.0,1.0,7.0,7.0,3.333333333333333,5.0,5.0,3.0,6.0,3.0,5.0,6.0,4.0,4.25,5.0,4.625,6,5.0,dec,5,4,5,yes
37,0.0,low,1.55310915,2.374295975,1.55310915,12.78271522786882,4.875747892591675,8.996215179,4.570325115586066,4.6,4.925,4.762499999999999,3.0,3.0,10.0,1.0,13.0,9.0,6.5,3.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.5,4.0,3.75,7,5.0,dec,5,4,5,yes
37,0.6,high,2.207998375,2.3130878,1.4130345999999998,8.65015529242215,11.020308814588052,6.669106982499999,4.726876038025129,4.675000000000001,4.875,4.775,1.0,3.0,12.0,1.0,11.0,11.0,6.5,5.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,4.75,4.5,4.625,6,5.0,dec,5,4,5,yes
37,0.8,high,3.3128167,2.38590925,1.990457025,9.415815621614447,9.484562054276488,9.4584367025,4.59904635811466,4.699999999999999,4.525,4.612499999999999,3.0,3.0,14.0,3.0,10.0,12.0,7.5,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,4.75,5.5,5.125,7,6.0,dec,5,4,5,yes
37,0.2,low,1.837441425,2.3339789750000004,1.4837966749999998,11.518039206663778,6.124706317981078,9.1210023675,4.565856531086323,4.800000000000001,4.45,4.625,1.0,1.0,5.0,1.0,6.0,6.0,3.333333333333333,6.0,6.0,6.0,5.0,6.0,5.0,6.0,7.0,6.0,5.75,5.875,4,6.0,dec,5,4,5,yes
38,0.4,low,2.304324202985357,2.374202590685877,1.5006047505846325,11.23505110541982,9.444776177406313,10.421289774504588,4.412777739380113,4.800000000000001,4.7,4.75,9.0,2.0,10.0,2.225806451612903,3.0,7.0,6.833333333333333,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.25,5.0,4.625,7,5.0,inc,4,6,1,yes
38,0.0,low,1.9197144161159148,2.3704645253922294,1.9197144161159148,13.05821418762207,-1.8233005205790207,5.617456833521523,4.040203881955139,4.9,4.55,4.725,3.0,2.0,5.0,2.0,3.0,7.0,3.6666666666666665,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,5.0,inc,4,6,1,yes
38,0.6,high,3.4858497026198227,2.312402330501985,1.77497031153927,8.469459116458918,10.899660454856033,9.684559785657475,3.946366820401192,4.475,3.5000000000000004,3.9875,5.0,4.0,8.0,5.0,15.0,8.0,7.5,3.0,5.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,4.25,3.625,9,3.0,inc,4,6,1,yes
38,0.8,high,5.109513557671085,2.3335632357857623,2.12250580107214,6.552952826023107,4.086644326647128,5.45681571518934,4.023782162070969,4.6,4.125,4.3625,9.0,8.0,15.0,16.0,15.0,16.0,6.666666666666667,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.25,1.5,1.375,10,2.0,inc,4,6,1,yes
38,0.2,low,2.202436983861117,2.3858158682122923,1.8727433487334373,7.478109995524105,5.16231232219272,6.425474689464385,3.8796814706984497,4.675,3.5,4.0875,2.0,2.0,2.0,2.0,2.0,4.0,2.333333333333333,4.265067466266867,7.0,7.0,6.0,5.0,7.0,6.0,6.0,6.25,6.5,6.375,8,6.0,inc,4,6,1,yes
39,0.6,high,2.59129515200554,2.332784375231097,1.50679928181297,12.657105227311453,-0.6169905265172346,6.757507114,3.883691076855156,4.675,4.675,4.675,2.0,2.0,2.0,2.0,3.0,3.0,2.333333333333333,2.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,3.25,3.25,3.25,1,2.0,dec,5,5,4,yes
39,0.4,low,2.06366317466549,2.314770198355012,1.30244957363442,1.5257221957047735,-0.1904252171516484,0.7456551899999999,4.076516017147529,4.625,4.575,4.6,4.0,4.0,2.0,2.0,4.0,5.0,3.5,3.0,4.0,6.0,4.0,2.0,3.0,3.0,4.0,3.5,3.75,3.625,1,3.0,dec,5,5,4,yes
39,0.0,low,1.7291092183168275,2.38718012377994,1.7291092183168275,8.05840200537608,9.388454387487927,-4.107866979000001,3.718395678031321,4.625,4.6,4.6125,3.0,3.0,3.0,2.0,3.0,7.0,3.5,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.25,2.75,3.0,5,4.0,dec,5,5,4,yes
39,0.2,low,1.6839380512572926,2.3743439060957474,1.3007755728011852,3.2504438691669044,2.65112691455418,3.034488627999999,3.8959523861516345,4.525,4.55,4.5375,3.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.75,2.75,2.75,6,5.0,dec,5,5,4,yes
39,0.8,high,4.005916631529328,2.3697857397822726,1.896621776080576,2.3990702629089355,-1.3218633333841976,0.5386034657500005,3.986160844433692,4.625,4.925,4.775,3.0,3.0,3.0,3.0,3.0,9.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.75,1.5,1.625,7,5.0,dec,5,5,4,yes
40,0.4,low,2.296774947850505,2.37020146529637,1.3285144319383324,9.761640121263484,7.157200166221823,3.6135878605,3.5683187313970506,4.5,4.574999999999999,4.5375,5.0,6.0,13.0,1.0,9.0,10.0,7.333333333333333,3.0,5.0,3.0,3.0,4.307246376811594,3.0,3.0,3.0,4.844174503753909,3.5,3.0,4,3.0,inc,7,3,5,yes
40,0.0,low,1.9089073742152949,2.3742959812828524,1.9089073742152949,5.362526575724277,-2.619902789592717,1.7341495912499996,3.3504957212112405,4.35,4.375,4.3625,7.0,8.0,11.0,7.0,12.0,7.0,8.666666666666666,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.25,4.75,4.5,5,5.0,inc,7,3,5,yes
40,0.6,high,2.911615592029208,2.312402330501985,1.63580838443847,9.891465107599885,2.772610965702281,6.727529933,3.3450694059378785,4.675000000000001,4.4,4.5375,3.0,3.0,3.0,2.0,3.0,7.0,3.5,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,3.147727272727273,6.0,6.375,8,8.0,inc,7,3,5,yes
40,0.2,low,1.732732433884935,2.33397896129986,1.3486288671454625,4.477441310882568,0.3564469019571951,2.4169441060000008,3.4576079560066466,4.550000000000001,4.65,4.6,3.0,4.0,4.0,5.0,6.0,17.0,6.5,4.265067466266867,3.0,3.0,2.0,4.307246376811594,2.0,2.0,2.0,4.844174503753909,2.25,4.877960070623456,3,3.0,inc,7,3,5,yes
40,0.8,high,4.87797044044805,2.385909258809267,1.9928265948851225,5.276359485255358,4.516722841395279,4.8831743350000005,3.3716713226426247,4.689130434782609,4.55,4.1125,4.0,2.0,4.0,8.0,3.0,16.0,6.166666666666667,2.0,6.0,1.0,6.0,1.0,4.0,1.0,3.0,1.25,4.75,3.0,8,2.0,inc,7,3,5,yes
41,0.6,high,6.454437519396436,2.385909258809267,1.8536300963179253,8.65015529242215,17.51527455117967,8.635693222500002,3.791080318808109,4.625,4.8,4.7125,12.0,11.0,10.0,8.0,10.0,11.0,10.333333333333334,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.25,3.125,4,4.0,dec,3,2,4,yes
41,0.4,low,4.10983578873622,2.312402330501985,2.503470609389,25.2518665790558,-5.129184201359764,11.749177344999998,3.9159157923129415,4.675,4.475,4.575,13.0,14.0,13.0,8.0,13.0,8.0,11.5,2.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.25,2.75,3.0,3,3.0,dec,3,2,4,yes
41,0.0,low,3.0031212607517874,2.374202590685877,3.0031212607517874,13.231187065442397,22.59804248809813,17.4888486225,3.609239926763114,4.5,4.574999999999999,4.5375,5.0,2.0,3.0,4.0,3.0,6.0,3.8333333333333335,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.75,5.875,8,8.0,dec,3,2,4,yes
41,0.2,low,2.197188989756937,2.3691002698245827,1.6450636282235624,11.697212855021156,8.117633528179603,9.9074231915,3.639886975931909,4.65,4.475,4.5625,2.0,3.0,3.0,3.0,15.0,2.0,4.666666666666667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10,10.0,dec,3,2,4,yes
41,0.8,high,5.658962528979788,2.3334698451887874,1.7913677117671902,16.657662391662598,12.27890094121297,14.69560455,3.640501773909402,4.574999999999999,4.699999999999999,4.6375,8.0,6.0,7.0,5.0,6.0,6.0,6.333333333333333,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.5,4.25,4.375,7,6.0,dec,3,2,4,yes
42,0.6,high,3.044684127498975,2.3742959812828524,1.7002463971148476,13.287858019272452,-0.1553335785865752,6.616477642,4.970070100280242,5.175,4.800000000000001,4.987499999999999,2.0,2.0,3.0,2.0,10.0,18.0,6.166666666666667,2.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,3.0,2.5,2.75,8,4.0,inc,6,3,2,yes
42,0.4,low,2.099258592311965,2.33397579917268,2.424347593052765,41.92156463861465,24.023976673682547,8.608931342499998,5.366261060062326,4.925,4.625,4.775,1.0,1.0,7.0,1.0,10.0,13.0,5.5,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.5,3.75,3.625,4,4.0,inc,6,3,2,yes
42,0.0,low,2.016330491966796,2.3870535143233576,2.016330491966796,13.307616909344969,6.233940190739083,9.770778549,5.188336415088097,4.824999999999999,4.85,4.8375,2.0,2.0,2.0,2.0,3.0,14.0,4.166666666666667,4.265067466266867,5.294409937888199,2.0,3.0,4.307246376811594,2.0,2.0,5.0,4.844174503753909,3.0,2.5,6,4.0,inc,6,3,2,yes
42,0.2,low,1.6860654693314652,2.312402330501985,1.36619919350957,1.9822984271579207,0.7497291929191938,1.4243957235000009,5.062075681683567,4.775,5.0,4.887499999999999,2.0,2.0,2.0,2.0,10.0,16.0,5.666666666666667,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.5,4.75,4.625,4,7.0,inc,6,3,2,yes
42,0.8,high,4.069135876668208,2.37134572081046,2.09656095243798,9.827574273108176,25.100364089012142,15.227225625249998,5.093377905748016,4.525,4.75,4.6375,2.0,2.0,2.0,2.0,12.0,20.0,6.666666666666667,1.0,3.0,4.0,3.0,1.0,3.0,5.0,4.0,2.75,3.25,3.0,9,3.0,inc,6,3,2,yes
43,0.4,low,2.19851606386962,2.374202590685877,1.56930786176838,0.1606756945450933,11.30437150597574,5.136993512360737,4.295898239003934,4.765625,4.703448275862069,4.713333333333335,5.0,7.0,7.0,5.0,6.0,5.0,5.833333333333333,7.0,7.0,7.0,5.0,6.0,6.0,7.0,5.0,6.75,5.75,6.25,2,5.0,dec,6,2,2,yes
43,0.6,high,2.9287595155666977,2.332784375231097,1.6191984626488,7.184907197952271,15.794322689374289,11.354541072139035,4.141456124110394,4.802272727272729,4.764285714285714,4.756818181818182,5.0,5.0,5.0,5.0,7.0,5.0,5.333333333333333,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.5,5.25,5.375,3,3.0,dec,6,2,2,yes
43,0.8,high,3.74073676754272,2.37046452539223,1.896083758977125,2.099804629882161,14.49620718757313,8.200061372308822,4.091390816589804,4.802272727272729,4.764285714285714,4.756818181818182,9.0,7.0,7.0,7.0,14.0,12.0,9.333333333333334,5.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,3.75,3.25,3.5,4,2.0,dec,6,2,2,yes
43,0.0,low,1.80234505275596,2.312402330501985,1.80234505275596,-0.0802455345789501,13.150850393705891,6.276186564822261,3.927858271669264,4.765625,4.703448275862069,4.713333333333335,8.0,12.0,18.0,10.0,10.0,14.0,12.0,6.0,5.0,7.0,5.0,6.0,6.0,6.0,6.0,6.25,5.5,5.875,1,7.0,dec,6,2,2,yes
43,0.2,low,2.0191837790205023,2.385909258809267,1.52530383143932,11.306046247482294,11.517867760525816,11.409677295840012,4.109901204736467,4.765625,4.703448275862069,4.713333333333335,7.0,7.0,9.0,7.0,7.0,7.0,7.333333333333333,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.5,5.75,5.625,1,8.0,dec,6,2,2,yes
44,0.6,high,3.6984169517994,2.3742959812828524,1.81973473547802,2.5060958332485708,4.257075058089353,3.3019954809034706,3.660578060941873,4.675,4.475,4.574999999999999,2.0,2.0,2.0,2.0,2.0,7.0,2.833333333333333,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.25,4.75,4.5,4,4.0,inc,6,2,1,yes
44,0.4,low,2.0205675926129474,2.3870415890699945,1.3743674821055274,4.541742304960885,6.26201450824738,5.323684215545659,3.9456828781052335,4.625,4.325,4.475,1.0,2.0,2.0,1.0,7.0,8.0,3.5,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.25,4.5,4.375,4,4.0,inc,6,2,1,yes
44,0.0,low,1.5369277681724625,2.369006879227608,1.5369277681724625,-1.9956517219543457,2.510470946629844,0.4427447583940278,3.8646036016300576,4.4,4.475,4.4375,2.0,1.0,1.0,1.0,2.0,7.0,2.333333333333333,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.5,4.0,4.25,4,4.0,inc,6,2,1,yes
44,0.8,high,3.5221585548440624,2.3328777658280724,1.9147977260486373,9.147001902262442,7.493553459644318,8.32027768095338,3.7625827735755344,4.55,4.475,4.512499999999999,2.0,2.0,2.0,2.0,2.0,7.0,2.833333333333333,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.25,4.0,4.125,4,4.0,inc,6,2,1,yes
44,0.2,low,1.881457766970392,2.312402330501985,1.46049162737029,-12.021482586860673,0.4054230534368304,5.360405471769758,3.698375298585415,4.550000000000001,4.6,4.575,2.0,1.0,2.0,1.0,2.0,6.0,2.333333333333333,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.25,4.25,4.25,4,4.0,inc,6,2,1,yes
45,0.4,low,2.6888014858757776,2.3742959812828524,1.5937808039026171,21.14250262578328,9.587292075157157,15.890134194500003,3.507204024596655,4.9,4.75,4.825,1.0,2.0,1.0,1.0,1.0,9.0,2.5,5.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,5.25,5.0,5.125,5,5.0,dec,4,3,1,yes
45,0.6,high,3.5514059973411305,2.3691002698245827,1.8874259122815324,23.91854713360468,15.378072427378765,19.648309777500003,3.375434893634237,4.775,4.5,4.637499999999999,2.0,1.0,3.0,3.0,3.0,16.0,4.666666666666667,5.0,5.0,6.0,4.0,4.0,3.0,7.0,7.0,5.5,4.75,5.125,5,5.0,dec,4,3,1,yes
45,0.8,high,4.740589910360845,2.332877765828073,2.0536344170334124,8.65015529242215,11.020308814588052,14.328165852499996,3.308474383679494,4.775,4.699999999999999,4.7375,4.0,3.0,9.0,3.0,6.0,15.0,6.666666666666667,1.0,1.0,2.0,3.0,0.0,1.0,3.0,1.0,1.5,1.5,1.5,3,1.0,dec,4,3,1,yes
45,0.0,low,1.6494343735189974,2.3858158682122923,1.6494343735189974,17.58622646331787,10.920542081197102,14.253384269,3.1703759275644114,4.525,4.5,4.5125,7.0,7.0,4.0,3.0,3.0,7.0,5.166666666666667,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.75,3.875,5,4.0,dec,4,3,1,yes
45,0.2,low,1.5981397601718172,2.3135035259737724,1.2391383307865451,-2.3086584276623183,9.582435356246108,3.096384202500001,3.2107098352102983,4.175,4.324999999999999,4.25,10.0,16.0,5.0,6.0,5.0,11.0,8.833333333333334,6.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.25,5.25,5.25,6,4.0,dec,4,3,1,yes
46,0.6,high,2.88378743238046,2.3743439060957474,1.7086357765324098,22.68990625937776,17.328595593571666,7.921375643300878,4.21316854344227,4.725,4.9750000000000005,4.85,10.0,6.0,4.0,8.0,9.0,19.0,9.333333333333334,2.0,3.0,4.0,5.0,4.0,6.0,3.0,2.0,3.25,4.0,3.625,6,2.0,inc,3,2,1,yes
46,0.4,low,2.4450419893167297,2.3328777658280724,1.4939060695415876,3.0235521246989503,13.770991232660116,8.4726310185,4.795469521550337,4.5,4.575,4.5375,10.0,8.0,4.0,3.0,13.0,16.0,9.0,3.0,4.0,7.0,6.0,3.0,5.0,7.0,5.0,5.0,5.0,5.0,7,6.0,inc,3,2,1,yes
46,0.0,low,2.186566196275393,2.3858158682122923,2.186566196275393,9.761640121263484,7.157200166221823,7.3637057002500015,4.472285486602679,4.775,4.675,4.725,5.0,2.0,3.0,3.0,9.0,19.0,6.833333333333333,5.0,5.0,6.0,4.0,3.0,4.0,7.0,5.0,5.25,4.5,4.875,4,5.0,inc,3,2,1,yes
46,0.8,high,3.834351951462737,2.3702014652963697,2.04814476514608,3.165407180786133,2.46256947517395,2.9716653727500004,4.269843166717641,4.625,4.825,4.725,10.0,8.0,5.0,13.0,13.0,19.0,11.333333333333334,1.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.25,1.625,7,2.0,inc,3,2,1,yes
46,0.2,low,2.2995007031784978,2.3149108415837225,1.828321944178377,3.644680778185536,6.436091065406799,5.040385922250002,4.386487825477683,4.6000000000000005,4.825,4.7125,6.0,4.0,4.0,2.0,6.0,18.0,6.666666666666667,5.0,6.0,7.0,5.0,4.0,4.0,7.0,6.0,5.75,5.25,5.5,5,6.0,inc,3,2,1,yes
47,0.4,low,3.470217690478135,2.385909258809267,2.2476180405955475,10.066642115513456,13.898284137248986,11.8082975805,3.258695577265033,4.875,4.875,4.875,11.0,11.0,11.0,10.0,11.0,3.0,9.5,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.5,1,7.0,dec,6,1,5,yes
47,0.6,high,5.04638623756819,2.3697857397822726,2.163338311739388,8.65015529242215,16.977981643544275,15.382419915999996,3.415050575818206,4.875,4.764285714285714,4.2375,8.0,8.0,9.0,9.0,8.0,6.0,8.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,2.75,2.0,2.375,4,4.0,dec,6,1,5,yes
47,0.0,low,3.8370463122863248,2.334086679909165,1.6901272707092434,25.466278493404328,3.1141617231898664,15.53200437425,3.0705632536350365,4.75,4.3500000000000005,4.550000000000001,12.0,12.0,10.0,11.0,14.0,5.0,10.666666666666666,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,3.5,0.0,1.75,1,3.0,dec,6,1,5,yes
47,0.2,low,3.824000572882393,2.3742959812828524,1.6901272707092434,8.05840200537608,26.36003461149004,17.033118701999996,3.084976307861342,4.5,4.703448275862069,4.713333333333335,11.0,12.0,10.0,10.0,16.0,4.0,10.5,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,3.5,0.0,1.75,1,3.0,dec,6,1,5,yes
47,0.8,high,3.8913136451427257,2.3124502553148805,2.51409767993725,8.65015529242215,24.797326359483925,21.3541122535,3.3341964827827804,4.875,3.8,4.3375,10.0,10.0,8.0,11.0,9.0,7.0,9.166666666666666,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.5,4.75,5,5.0,dec,6,1,5,yes
